Marital_status,App_order,Course,Attendance,Prev_education,Nationality,Mother_education,Father_education,Ed_special,Debtor,Tuition_due,Gender,Scholarship,Age_enrolled,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (grade),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (grade),Target
Single,1,Animation and Multimedia Design,Daytime,high school,Portuguese,High School,High School,no educational special needs,no,Yes,Female,No,23,no,15,17,11.5,16,17,12.176470588235292,Graduate
Single,1,Communication Design,Daytime,high school,Portuguese,Other Professional Course,Completed Middle School,no educational special needs,no,Yes,Female,No,19,no,0,6,10.5,0,6,11.0,Enrolled
Single,1,Veterinary Nursing,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,educational special needs,no,Yes,Female,No,21,no,0,6,12.0,0,6,11.5,Enrolled
Single,1,Journalism and Communication,Daytime,high school,Portuguese,Degree,Degree,no educational special needs,yes,No,Female,No,18,no,0,6,12.2,0,6,11.5,Dropout
Single,1,Animation and Multimedia Design,Daytime,high school,Portuguese,Completed Middle School,Completed Middle School,educational special needs,no,Yes,Female,No,18,no,0,0,0.0,0,0,0.0,Graduate
Single,1,Veterinary Nursing,Daytime,other professional course,Portuguese,Degree,High School,no educational special needs,no,Yes,Female,No,21,no,7,11,14.5,4,9,14.0,Graduate
Single,1,Journalism and Communication,Daytime,high school,Portuguese,High School,Some Schooling,no educational special needs,yes,Yes,Female,No,20,no,0,6,13.333333333333334,0,6,12.666666666666666,Graduate
Single,1,Veterinary Nursing,Daytime,high school,Portuguese,High School,Completed Middle School,no educational special needs,no,Yes,Female,No,24,no,5,11,12.0,4,10,12.555555555555555,Graduate
Single,1,Equiniculture,Daytime,high school,Portuguese,High School,High School,no educational special needs,no,Yes,Female,No,18,no,0,6,15.125,0,6,14.0,Graduate
Single,1,Nursing,Daytime,high school,Portuguese,Other Professional Course,High School,no educational special needs,no,Yes,Female,No,18,no,0,7,13.116666666666667,0,7,13.116666666666667,Graduate
Single,1,Journalism and Communication,Daytime,high school,Portuguese,Other Professional Course,High School,no educational special needs,no,Yes,Female,No,19,no,0,6,12.833333333333334,0,6,11.666666666666666,Graduate
Single,1,Social Service,Daytime,other professional course,Portuguese,High School,Some Schooling,no educational special needs,no,Yes,Female,Yes,20,no,3,6,13.333333333333334,2,6,14.166666666666666,Graduate
Single,6,Nursing,Daytime,high school,Portuguese,Master,Completed Middle School,no educational special needs,no,Yes,Female,No,18,no,0,7,13.877142857142855,0,8,15.6625,Graduate
Single,6,Nursing,Daytime,high school,Portuguese,Other Professional Course,High School,no educational special needs,no,Yes,Female,No,18,no,0,8,12.944285714285714,0,8,12.944285714285714,Graduate
Single,1,Basic Education,Daytime,high school,Portuguese,Degree,Completed Middle School,no educational special needs,no,Yes,Female,No,19,no,0,6,12.333333333333334,0,6,11.0,Enrolled
Single,1,Nursing,Daytime,high school,Portuguese,Degree,Degree,no educational special needs,no,Yes,Female,No,19,no,0,7,14.266666666666666,0,7,14.266666666666666,Graduate
Single,2,Advertising and Marketing Management,Daytime,high school,Portuguese,Degree,Completed Middle School,no educational special needs,no,Yes,Female,No,18,no,0,6,13.0,0,6,14.0,Graduate
Single,2,Nursing,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,20,no,0,8,12.48375,0,8,12.48375,Graduate
Single,2,Oral Hygiene,Daytime,high school,Portuguese,Other Professional Course,High School,no educational special needs,no,Yes,Female,No,18,no,0,7,13.428571428571429,0,8,15.3125,Graduate
Married,3,Social Service,Evening,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,yes,No,Female,No,18,no,0,6,10.666666666666666,0,6,0.0,Dropout
Single,1,Basic Education,Daytime,high school,Portuguese,Completed Middle School,Completed Middle School,no educational special needs,no,Yes,Female,No,18,no,0,6,15.4,0,6,12.2,Graduate
Single,4,Nursing,Daytime,high school,Portuguese,High School,Some Schooling,no educational special needs,no,Yes,Female,No,18,no,0,7,13.45,0,7,13.45,Graduate
Single,5,Nursing,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,Yes,18,no,0,7,12.6,0,7,12.6,Graduate
Single,4,Nursing,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,20,no,0,7,12.485714285714286,0,8,12.9375,Graduate
Single,2,Communication Design,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,Yes,22,no,0,6,10.8,0,6,12.8,Graduate
Single,1,Advertising and Marketing Management,Daytime,high school,Portuguese,Other Professional Course,Completed Middle School,no educational special needs,yes,Yes,Female,No,20,no,0,6,12.2,0,6,14.6,Enrolled
Single,1,Veterinary Nursing,Daytime,other professional course,Portuguese,High School,High School,no educational special needs,no,Yes,Female,No,20,no,2,6,14.2,0,6,13.5,Enrolled
Single,2,Social Service,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,18,no,0,6,13.833333333333334,0,6,14.0,Graduate
Single,1,Basic Education,Daytime,high school,Portuguese,Other Professional Course,High School,no educational special needs,no,Yes,Female,No,18,no,0,6,12.8,0,6,10.0,Enrolled
Single,3,Management,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,18,no,0,5,13.2,0,5,12.5,Graduate
Single,1,Advertising and Marketing Management,Daytime,high school,Portuguese,High School,Some Schooling,no educational special needs,yes,Yes,Female,Yes,18,no,0,6,14.0,0,6,0.0,Dropout
Single,1,Social Service,Daytime,high school,Portuguese,High School,High School,no educational special needs,no,Yes,Female,No,19,no,4,8,13.875,1,6,14.0,Graduate
Single,1,Veterinary Nursing,Daytime,high school,Portuguese,Other Professional Course,Completed Middle School,no educational special needs,no,Yes,Female,Yes,19,no,0,5,12.5,0,5,12.714285714285714,Graduate
Single,2,Journalism and Communication,Daytime,high school,Portuguese,Other Professional Course,Completed Middle School,no educational special needs,no,Yes,Female,Yes,18,no,0,6,13.428571428571429,0,6,12.5,Graduate
Single,1,Communication Design,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,No,Female,Yes,18,no,0,6,11.8,0,6,13.0,Enrolled
Single,3,Nursing,Daytime,high school,Portuguese,High School,High School,no educational special needs,no,Yes,Female,Yes,18,no,0,7,14.868571428571428,0,8,15.11111111111111,Graduate
Single,4,Nursing,Daytime,high school,Portuguese,Other Professional Course,High School,no educational special needs,no,Yes,Female,No,18,no,0,7,13.03,0,8,13.21875,Graduate
Single,1,Advertising and Marketing Management,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,19,no,0,6,14.571428571428571,0,6,12.333333333333334,Graduate
Single,2,Social Service,Daytime,high school,Portuguese,Other Professional Course,Completed Middle School,no educational special needs,no,Yes,Female,No,18,no,0,6,11.0,0,6,11.25,Graduate
Single,1,Nursing,Daytime,did not complete high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,Yes,25,no,0,8,13.3675,0,8,13.3675,Graduate
Single,4,Nursing,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,Yes,19,no,0,7,12.808333333333332,0,8,12.825714285714286,Graduate
Single,6,Nursing,Daytime,high school,Portuguese,High School,Some Schooling,no educational special needs,no,Yes,Female,No,18,no,0,7,13.918571428571427,0,8,13.8875,Graduate
Single,1,Equiniculture,Daytime,high school,Portuguese,Master,High School,no educational special needs,no,Yes,Female,No,19,no,0,6,13.0,0,6,12.8,Graduate
Married,1,Nursing,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,18,no,0,7,13.683333333333332,0,7,13.683333333333332,Graduate
Single,1,Veterinary Nursing,Daytime,high school,Portuguese,Other Professional Course,Completed Middle School,no educational special needs,no,Yes,Female,No,24,no,1,6,13.0,1,6,12.0,Dropout
Single,2,Journalism and Communication,Daytime,high school,Portuguese,Degree,Degree,no educational special needs,no,Yes,Female,No,21,no,0,6,12.8,0,6,11.2,Graduate
Single,2,Tourism,Daytime,high school,Portuguese,High School,High School,no educational special needs,no,Yes,Female,Yes,18,no,0,6,13.571428571428571,0,6,12.166666666666666,Graduate
Single,1,Social Service,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,18,no,0,6,13.166666666666666,0,6,13.166666666666666,Graduate
Married,1,Communication Design,Daytime,high school,Portuguese,Completed Middle School,Completed Middle School,no educational special needs,no,Yes,Female,Yes,20,no,0,6,15.0,0,6,14.5,Graduate
Single,1,Communication Design,Daytime,high school,Portuguese,Master,Completed Middle School,no educational special needs,no,Yes,Female,No,19,no,0,6,12.666666666666666,0,6,11.4,Graduate
Single,2,Journalism and Communication,Daytime,high school,Portuguese,High School,Completed Middle School,no educational special needs,no,Yes,Female,Yes,19,no,0,6,13.857142857142858,0,6,13.142857142857142,Dropout
Single,4,Nursing,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,30,no,0,7,14.692857142857145,0,8,14.9625,Graduate
Single,1,Nursing,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,18,no,0,8,14.035,0,8,14.035,Graduate
Single,1,Veterinary Nursing,Daytime,high school,Portuguese,High School,Completed Middle School,no educational special needs,no,Yes,Female,No,18,no,0,5,11.0,0,5,14.0,Graduate
Single,1,Journalism and Communication,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,Yes,18,no,0,6,13.333333333333334,0,6,13.333333333333334,Graduate
Single,1,Nursing,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,20,no,0,7,11.7725,0,8,12.33,Graduate
Single,1,Tourism,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,19,no,0,6,0.0,0,6,0.0,Dropout
Single,2,Tourism,Daytime,high school,Portuguese,Other Professional Course,Completed Middle School,no educational special needs,no,Yes,Female,No,19,no,0,6,0.0,0,6,0.0,Dropout
Single,1,Animation and Multimedia Design,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,No,Female,No,19,no,0,0,0.0,0,0,0.0,Dropout
Single,4,Tourism,Daytime,high school,Portuguese,High School,Some Schooling,no educational special needs,no,Yes,Female,Yes,18,no,0,6,12.285714285714286,0,6,12.0,Graduate
Single,4,Nursing,Daytime,high school,Portuguese,Degree,Completed Middle School,no educational special needs,no,Yes,Female,No,17,no,0,8,12.46,0,8,12.46,Enrolled
Single,1,Basic Education,Daytime,high school,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,19,no,0,7,12.166666666666666,0,7,13.166666666666666,Graduate
Single,4,Social Service,Daytime,high school,Portuguese,Other Professional Course,High School,educational special needs,no,Yes,Female,No,18,no,0,6,11.833333333333334,0,6,11.5,Enrolled
Single,1,Nursing,Daytime,degree,Portuguese,Other Professional Course,Some Schooling,no educational special needs,no,Yes,Female,No,25,no,0,8,14.805714285714286,0,8,14.805714285714286,Graduate
Single,1,Social Service,Daytime,high school,Portuguese,Completed Middle School,Some Schooling,no educational special needs,no,Yes,Female,No,19,no,0,6,10.6,0,6,11.714285714285714,Dropout
Single,1,Veterinary Nursing,Daytime,other professional course,Portuguese,Other Professional Course,High School,no educational special needs,yes,No,Female,No,24,no,7,9,13.125,4,9,13.0,Enrolled
Single,1,Social Service,Daytime,high school,Portuguese,High School,High School,no educational special needs,yes,Yes,Female,Yes,19,no,0,6,12.833333333333334,0,6,12.666666666666666,Graduate
Single,1,Nursing,Daytime,high school,Portuguese,Other Professional Course,High School,no educational special needs,no,Yes,Female,Yes,20,no,0,8,0.0,0,8,0.0,Enrolled
Single,1,Advertising and Marketing Management,Daytime,high school,Portuguese,High School,High School,no educational special needs,no,Yes,Female,Yes,20,no,0,6,13.0,0,6,13.8,Graduate
Single,2,Nursing,Daytime,high school,Portuguese,High School,High School,no educational special needs,no,Yes,Female,Yes,20,no,0,7,12.725,0,8,13.7125,Graduate
Single,1,Veterinary Nursing,Daytime,high school,Portuguese,High School,Degree,no educational special needs,no,Yes,Female,No,19,no,0,5,11.25,0,5,10.333333333333334,Graduate
Single,1,Agronomy,Daytime,master,Portuguese,Degree,High School,no educational special needs,no,Yes,Female,No,31,no,8,12,13.818181818181818,4,12,13.461538461538462,Graduate
Single,1,Veterinary Nursing,Daytime,high school,Portuguese,High School,Completed Middle School,no educational special needs,no,Yes,Female,No,20,no,0,5,12.333333333333334,0,5,13.0,Graduate
Single,3,Veterinary Nursing,Daytime,high school,Portuguese,Degree,Degree,no educational special needs,no,Yes,Female,No,18,no,0,5,12.333333333333334,0,5,11.6,Enrolled
Single,1,Basic Education,Daytime,high school,Portuguese,High School,High School,no educational special needs,yes,Yes,Female,No,18,no,0,6,13.25,0,6,10.666666666666666,Enrolled
Single,4,Advertising and Marketing Management,Daytime,high school,Portuguese,High School,Degree,no educational special needs,no,Yes,Female,No,18,no,0,6,13.666666666666666,0,6,15.4,Graduate
Single,1,Social Service,Daytime,high school,Portuguese,Other Professional Course,Degree,no educational special needs,yes,Yes,Female,No,20,no,5,11,12.625,4,10,11.0,Enrolled
Single,1,Veterinary Nursing,Daytime,high school,Portuguese,Degree,Completed Middle School,no educational special needs,no,Yes,Female,Yes,20,no,0,6,14.833333333333334,0,6,12.142857142857142,Graduate
Single,2,Advertising and Marketing Management,Daytime,high school,Portuguese,Other Professional Course,Completed Middle School,no educational special needs,no,Yes,Female,Yes,19,no,0,6,11.2,0,6,13.125,Dropout
Single,1,Management,Daytime,high school,Portuguese,Other Professional Course,Completed Middle School,no educational special needs,no,Yes,Female,Yes,21,no,0,5,11.4,0,5,12.2,Graduate
Single,4,Nursing,Daytime,high school,Portuguese,High School,Completed Middle School,no educational special needs,no,Yes,Female,No,18,no,0,7,13.135,0,8,13.244444444444444,Graduate
Single,1,Communication Design,Daytime,high school,Portuguese,High School,High School,no educational special needs,no,Yes,Female,No,21,no,3,10,13.0,5,11,11.4,Dropout
Single,4,Nursing,Daytime,high school,Portuguese,Other Professional Course,Completed Middle School,no educational special needs,no,Yes,Female,No,19,no,0,7,12.85,0,7,12.62142857142857,Enrolled
Single,1,Social Service,Daytime,other professional course,Portuguese,High School,Completed Middle School,no educational special needs,no,Yes,Female,No,20,no,3,6,13.5,2,6,12.5,Graduate
Single,1,Veterinary Nursing,Daytime,high school,Portuguese,High School,Degree,no educational special needs,no,Yes,Female,No,20,no,0,6,14.285714285714286,0,6,13.0,Enrolled
Single,1,Advertising and Marketing Management,Daytime,high school,Portuguese,Completed Middle School,High School,no educational special needs,no,Yes,Female,Yes,18,no,0,6,13.5,0,6,14.5,Graduate
